notefeliciamom,我撞见妈妈被拓的男朋友操。我对他们俩都很生气...但发生了什么事。我爱上了増夫。说不出为什么，但我有和妈妈一样想被他操的冲动。,I saw mom getting fucked by Masuo. I was angry at her but I didn't know about the effects of the magic ring Masuo has. If someone see him completely naked or having sex then that girl falls for him. Now that I have seen him banging mom I wanna get it too.,
noteassholeboy,刚在男厕所操了这个可爱的妞。不得不说是我操过最好的小穴。看这张可爱的脸。谁不想操她呢。我有个主意。让我班上的学生轮流操她来换钱。她不会反抗的，因为她以为我爱她。蠢婊子...我要把你榨干，比之前那两个女孩还狠。,I just fucked this girl in boy's toilet. It's not fair if I just keep such good pussy to myself. I'm gonna sell her ass to all my classmates like I did with other two girls. What? You can't save her from this fate. It's not like you can go back in time to tell her about all this.,
notesylciascret,如果我失踪了，汤姆森博士就是幕后黑手。几天前我看到汤姆森博士和另一个男人在性爱房间里。玻璃舱里有一具尸体。仔细一看我认出是达莉亚夫人。她一周前被报失踪了。汤姆森博士威胁我闭嘴。但我知道总有一天他会除掉我来灭口。,"I used to go to the sex room in asylum level. If you want code to that room, come to my apartment in Sunrays building.",
notejudyfan,我暗恋我们的老师纯纱夫人。第一次见到她时我还以为她是学生。如果有机会我想整天操她性感的屁股。一个星期天她计划和家人去海滩。她穿的衣服就已经很性感了。不知道她穿比基尼会有多火辣。不幸的是她一整天都没脱衣服。有一天跟踪她时她走进了一家旅馆。我在外面等了好几个小时，除了一个穿奶牛cosplay的女孩没人出来。我没认出她但她认出了我。然后我意识到那就是纯纱夫人。她在拍她第一部电影的另一个版本，我们在国内永远看不到。那身装扮真好看。4-1班一个女生从包里掉了一张照片。我捡起来一看，是纯纱夫人和另外两个女人的裸照。完美的照片，我决定不还给那个女生了。,"I wanted to fuck Mrs. Sakurai since I saw her getting railed by a senior student. After researching for a while I learned he will be protagonist in future game which explains why he got her to do it.                                                                   With still some hope I followed them around to the beach. I took a photo of her when she was talking to him. Damn she looks beautiful! After talking for a while they began to make out. I wished I was in that boy's place.                                                                                                  Few days later, I caught a wind of them making a movie together. I followed them to a hotel, but couldn't go inside as it was for people with sex partners. I waited outside for hours until they come back. When she came out she was wearing a sexy cow costume. Right there they had anal sex for several hours until her belly bloated with cum. Then they recorded their next scene. I could have help them with recording since they were having little trouble with it.                                                                                                         Another day, I followed her in shooting of her another movie. Reiko Hirakawa, the most beautiful girl in Sunflower City was also there. I must say it pays to be protagonist of a game.",
clothcol41,赤猫组衬衫,Red Kats Blouse ,
clothcol42,赤猫组裙子,Red Kats Skirt ,
clothcol43,赤猫组袜子,Red Kats Socks ,
messagesender1,纯纱,Junsa,
messagesender2,世良,Satsuki,
messagesender4,尼克,Nobita,
messagecontent1,请不要告诉任何人我的秘密。你想要钱？告诉我你要多少，但条件是你录的所有片段都给我。,"Hey, I was wondering if you have a week worth of protection and lubricant. I'm inviting someone to stay with me for week and we are going to have sex all the time.",
messagecontent2,我又约到了一个学生。我把保安室密码告诉你。是937521。,I gonna get another cream pie from a Magic Ring's protagonist. Code to security room is 937521.,
messagecontent4,嘿，刚看到你的消息。我不知道你暗恋我。说实话我也想操你的小穴。好吧...今晚我会去的。,"Hey, I just saw your message. I didn't know you had a crush on me. To be honest even I wanted to fuck your sweet pussy. Oh well... I will be there tonight.",
soulorbname,魂珠已收集,Soul Orb collected,
wendyname,香织,Wife,
vesselhillford,平冢夫人,Mrs. Hirakawa,
notelunagoodbye,亲爱的太一：我知道这一天终究会来。我曾希望这能持续久一点，但最终...你自由了，可以和香织共度余生。自从你遇见香织那天起，我就知道自己只是备胎。从今以后，你不会再听到我的消息。祝你和香织前程似锦。月子。,"Fuck! Now that you have transferred Kaori's soul into a body, I'm not accessible for the rest of the game. You will not be able to unlock any of my undiscovered clothing until you erase data.",
telltruthoption,告诉她真相...,Tell her truth...,
tsukirecruitotion,做我的助手...,Be my cumdump...,
unimasterkeycol,常春校万能钥匙已收集,Evergreen Master Key Collected,
ghostpediapagecollect,幽灵笔记残页已收集,Ghostpedia Page Collected,
discoverurbanlegend,都市传说已发现,An Urban Legend Discovered,
ririgift,你获得了100金币！,You got 100 coins!,
junsafamilytrip,亲爱的！真希望你也在这里。除了葵之外大家都玩得很开心。我很担心她。她孤独太久了，抱着一个纸板人当男朋友。我们应该尽快考虑她的婚事。她那个同学怎么样？看起来是个好小伙子。,Hey slut!                                                                   We are having good time without you. I know why you didn't come with on vacation because you wanted to fuck your student behind my brother’s back. Lucky you. Aoi knows about your intentions so she is trying to make Masuo jealous with this cardboard cut-out. Poor girl... her mother fucking her possible husband.,
ryokopoweroutage,我无视了神秘女的警告做了这件事。如果她发现了，我想她不会再信任我了。所以这件事必须保密。,This is Ryoko. I am the mastermind behind every plot in this universe. See if you can find my biggest secret.,
ryokoarchnemesis,雷女！一个威胁了増夫一年的存在。她们的任务是在梅露莎女士的永恒伴侣与其结合之前杀掉他以避免灾难。在留美亚给増夫的工具的帮助下，他解决了妹妹，但姐姐完全不是我们的对手。要不是海莉女士和她丈夫，我们面对她时就已经死了。我知道留美亚发现的那根绳子会有用，但那婊子会在我们任何人靠近她时保持警惕。我需要找另一个猎鬼人。一个知道怎么使用特殊绳子的人。,"Help me capture the elder thundergirl. After reading this message, meet me in Mrs. Yamada apartment when she is getting fucked by Masuo.",
gotfreemoney,美月给了你1000金币让你闭嘴...,You blackmailed your sister for 1000 coins...,
gotfreemoney2,美月给了你1000金币，朋从她丈夫给的1000里拿出了500…,Megumi gave you 1000 coins and Tomori gave 500 from 1000 she received from her husband…,@NEW
positionreset,你不知怎么回到了卡车里...,You are back in truck with cheats...,
chihiroletter,我发现家里的所有女人都和姐姐的男朋友为了他的游戏节目上床。这信息对我来说是金矿，因为我现在可以像让妈妈一样让静香阿姨给我买东西。我想她们不想让姐姐知道她们在睡她男朋友而伤心。,Azusa’s boyfriend is railing our entire family but I’m left out of the fun. It’s not fair but at least I can make them buy me anything.,
chihiroletter2,雅典娜让我恶心。我知道她喜欢爸爸但上次太过分了。她不知怎么骗了爸爸和她做爱。发现我后她把手指放在嘴唇上示意我别声张。我不知道该怎么办但她对爸爸的执念越来越失控了。,"Dad was banging someone that looks like Aoi sis. I'm sure it wasn't her as she was looking a bit different and had different hair colors. By the  way, you will see that scene in Magic Ring. Real Aoi find out that it's just a fake reality and trying to mess up with my mind.",
shizukapaintgun1,我再也不和他玩彩弹了。我们躲起来做爱直到其他人被淘汰。当我们出来时，裁判看到我屁股上沾满精液就把我淘汰了。那怎么算彩弹了？那个臭小子増夫知道还不告诉我。,I’m never playing paintball with him again. We hid and had sex until others were eliminate. When we showed ourselves the judge eliminated me after seeing my butt covered in cum. How in the world that count as paint? That little brat Masuo knew it and still didn’t tell me about it.,
shizukapaintgun2,一天晚上我跟踪爸爸去了彩弹场。那个曾经诬陷妈妈偷东西的女人在那里。他们像平时一样玩着，但那女人身上一沾到彩弹，爸爸就撕开她的裤子开始操她。从他们的对话可以看出他们这样做很久了。那女人想害妈妈，却能享受爸爸的鸡巴，而我不能！,"In Magic Ring, you will be able to play this little minigame with Shizuka once you become good friends with her.",
junsajanconfess,在故意输掉猜拳游戏后，我和这个男孩做了。那天之后，我偷偷在家附近的巷子里和他约炮。现在，我每天下课后都被他操。不知为何，我无法停止和他做爱。我甚至开始在独处时邀请他来家里。,"This girl Ryoko paid me 5000 coins and offered a job at her college in exchange for sleeping with this boy. After that day, for some reason I’m attracted to that boy. I even invite him to my house when my husband is asleep. If I didn’t have nice lady persona I would have left my husband for sex with him.",
junsajanconfess2,爸爸妈妈在卧室做爱。太刺激了！我希望我是妈妈。爸爸每晚都会那样操我。,Mom and dad having sex in their bedroom. That's so hot! I wish I were mom. Dad would have fucked me like that every night.,
shizukaapology,"増夫之妻,                                                             Your husband is quite talented. No one was able to beat me in paint-ball before him. If our companies held these event every week, I promise to give you 100% dealership of our products. Just make sure your husband also participate every time.","Mrs. Karasuyama,                                                              Thank you for letting your husband make deal with us. He explored my assets going back and forth, then gave me huge amount of cream-pie I ever had. It doesn’t even fit in my mouth you see. Well, as per our promise I will ask my company’s president to sign a deal with your company.",
namedocblight,布莱特博士,Dr. Blight,
madnesscurename,疯癫(2000 金币),Madness(2000 C),
fatiguecurename,虚脱(3000 金币),Fatigue(3000 C),
madnesscurename2,疯癫(1000 金币),Madness(1000 C),
fatiguecurename2,虚脱(2000 金币),Fatigue(2000 C),
blightlettertoted,您好先生，我注意到您上次调查之后身体一直不太好。您看过医生但他们似乎找不到病因。好吧，我有办法解决。来平冢病院找我的秘密实验室。入口藏在一个叫'哈琳'的人体模型旁边。,"Got infected with GTD(Ghostly Transmitted Disease), well fear not. We have cure for all types of GTD. Come to the abandoned asylum. My shop is right next to the mannequin named ‘Harleen’. It’s entrance is hidden but pressing up will get you inside.",
azusaphonename,我的小天使,My Sweet Angel,
azusaphonemess1,主人对不起！我弄坏了你的电脑。我是个坏女仆。请惩罚我！我需要被调教！,No matter what universe we are in. I'm destined to fall in love with you. My love <3.,
azusaphonemess2,葵，这是新的cosplay吗？我都说了没关系。那电脑里没什么重要的东西。,We never fucked! Those were pictures of us in some other reality.,
oldunimasterkey,旧校万能钥匙已收集,Great! Now unlock that past storage room.,
blightcures,据观察许多学生患有怪病。大多在秘密性爱俱乐部玩乐后发病。幸运的是，我知道如何治疗一种名为'疯癫'的疾病。你只需要和爱你的人做爱。做得越多，恢复越好。至于'虚脱'，以前有个学生给我带药。现在他带不来了，因为他的药源断了。,To cure ‘Madness’ fuck the person you love. To cure ‘Fatigue’ stay in the aura emitted by an elf that’s getting fucked. Another way to cure ‘Fatigue’ is to put yourself in Faith(Mariko).,
nextforcedghost1,下一只鬼魂将是'暴灵'！,Next ghost will be a ‘Poltergeist!’,
nextforcedghost2,下一只鬼魂将是'河童妖'！,Next ghost will be a ‘Kappa!’,
nextforcedghost3,下一只鬼魂将是'羞影'！,Next ghost will be a ‘Shade!’,
nextforcedghost4,下一只鬼魂将是'哭啼女'！,Next ghost will be a ‘Kuntilanak!’,
nextforcedghost5,下一只鬼魂将是'血殇玛丽安'！,Next ghost will be a ‘Bloody Mariam!’,
nextforcedghost6,下一只鬼魂将是'哀嚎妖'！,Next ghost will be a ‘Banshee!’,
nextforcedghost7,下一只鬼魂将是'冤魂'！,Next ghost will be a ‘Gwisin!’,
nextforcedghost8,下一只鬼魂将是'八尺夫人'！,Next ghost will be a ‘Hachishakusama!’,
nextforcedghost9,下一只鬼魂将是'鬼火'！,Next ghost will be a ‘Onibi!’,
nextforcedghost10,下一只鬼魂将是'咒唤师'！,Next ghost will be a ‘Conjurer!’,
nextforcedghost11,下一只鬼魂将是'幽灵姬'？！,Next ghost will be a ‘Yurei!’,
nextforcedghost12,下一只鬼魂将是'雷女'！,Next ghost will be a ‘Rai-onna!’,
nextforcedghost13,下一只鬼魂将是'吸淫蜂'！,Next ghost will be a ‘Succubus!’,
nextforcedghost14,下一只鬼魂将是'映魅'！,Next ghost will be a ‘Photogenic!’,
nextforcedghost15,下一只鬼魂将是'濡女'！,Next ghost will be a ‘Nure-onna!’,
nextforcedghost16,下一只鬼魂将是'赤覆面'！,Next ghost will be a ‘Aka-Manto!’,@NEW
nextforcedghost17,下一只鬼魂将是'淫祭女'！,Next ghost will be a ‘Sex Priestess!’,@NEW
invicibleon,生命再生已开启！,Health Regeneration is ON!,
invicibleoff,生命再生已关闭！,Health Regeneration is OFF!,
slayernew0,疯鸡杀手已离开！,Crazy Cock Slayer gone!,
slayernew1,大学里所有男生的好消息。'疯鸡杀手'走了。她捏碎了5个拒绝和她做爱的男生的命根子。因此她被送入平冢病院接受治疗。至今她已与超过1000名男性发生关系。,A good news for all the boys in the University. 'The Crazy Cock Slayer's is gone. She crushed members of 5 boys who refused to have sex with her. Because of this she was placed in Hirakawa Asylum for care. She had sex with more than 1000 men until now.,
slayernew2,她以同时伺候10根鸡巴闻名。她散布谣言说我和她一样参加性爱派对。因此大学里每个男生都因为害怕而躲着我。我想澄清一下，我跟她完全不一样。,She was known to pleasure 10 cocks at once. She spread rumors about me that I take part in sex orgies like her. Because of this every boy in the university was running away from me out of fear. I would like to clarify things. I'm nothing like her.,
slayernew3,纯纱·樱井,Junsa Sakurai,
jankenextragirl1,猜拳游戏已安装到你的电脑上！,Janken game is installed on your computer!,
jankenextragirl2,额外猜拳内容已安装！,Extra Janken content installed!,
masoncontact1,桃子阿姨,Momoko,
masoncontact2,珠子阿姨,Juko,
masoncontact3,博美,Hinata,
masoncontact4,朋,Tomo,
masoncontact5,月子,Tsukiko,
masoncontac1mess1,这是什么増夫？为什么在我身上写满东西。澡堂里所有人都在笑话我。,"Masuo, I said I will be your sex doll. Not a scribble pad. What is this shit!",
masoncontac1mess2,对不起！你一个粉丝要求的。他给了我们不少钱。,Sorry... I was writing down the things our neighbours call you.,
masoncontac1mess3,嘿美琴夫人，你在餐厅吗？能带两份便当来废弃病院吗？,"Hey MilkyMommy, come to the abandoned asylum. Harleen is hungry and won't let me fuck. Bring dinner for two with you.",
masoncontac1mess4,你在那儿干什么？那地方真的闹鬼！我来接你出来。,"Sure sweetie but I'm on my risky days. You will cum inside me even if I don't allow you. I know, you can fuck my ass cum all you want.",
jukocontacmess1,嗯...如果反正要做爱，在我房间不就行了？不管怎样，我20分钟后到。,You better fuck me all night. I left my husband behind for good sex and now you are ignoring for Mrs. Yamada.,
jukocontacmess2,对，但我们今晚不工作。我要在沙发上操你那紧屁股。,It's all we do during work. Get your lazy ass here. I will reinvigorate it with a good pounding.,
jukocontacmess3,増夫，今晚我来病院吗？,"Masuo, I'm bored of work tonight. I just wanna focus on sex.",
harleencontamess1,什么！她怎么逃出来的？你应该更小心点，増夫。,She was giving you a blowjob wasn't she? I can tell after seeing how much her mouth is drooling.,
harleencontamess2,打扮成她来废弃病院。,"Hinata, dress up like this when you come to abandoned asylum tonight.",
masmomokomess1,太爽了！我们应该更常在公共场合做爱。,I thought you enjoyed sex. Afraid that people will find out your horny side?,
masmomokomess2,你疯了吗？除非是游戏节目，否则我们在公共场合做爱会被处分的。,Yes! I told everyone you are my son and they would think I'm someone who sleep with her child.,
masmomokomess3,啊...那张照片还在那里。我要复印一张放客厅。,I will give you 10 blowjobs if you keep your mouth shut.,
tsukiranmess1,月子，我知道你在瑞希那里。我问了你未来的自己你的下落。听着，你会后悔你要做的事的。,"Tsukiko, where the fuck did you go? Who will suck my cock like you do? Come back already! I know your pussy is missing my cock.",
tsukiranmess2,这是你未来的自己让我做的。她说她怀念这样和我做爱。来病院吧。我们谈谈。,Don't believe me! This is future you! I said nothing. Once her family went to sleep she drag me to her storage room and asked me rail her all night.,
tsukiranmess3,我真的那么说了还是你故意说来让我难受的？好吧，我会去的但不做爱。,You horny bastard! You know how to get me in the mood. Just get your cock in the asylum.,
tsukisluttymess1,做吗？,I'm at your favorite fuck spot!,
tsukisluttymess2,嗯，今晚不用帮太一...我很快就到。,I’m on standby so I can come there for sex.,
sexanimationunlock1,桃子 x 増夫 动画已解锁！,Momoko x Masuo Animation Unlocked!,
sexanimationunlock2,増夫 x 女销售 动画已解锁！,Masuo X Saleswoman Animation Unlocked!,
sexanimationunlock3,露丝 x 増夫 动画已解锁！,Reiko X Masuo Animation Unlocked!,
sexanimationunlock4,葵 双插动画已解锁！,Aoi Double Penetration Animation Unlocked!,
sexanimationunlock5,睡美人（后穴）动画已解锁！,Sleeping Beauty (Ass) Animation Unlocked!,
sexanimationunlock6,睡美人（前穴）动画已解锁！,Sleeping Beauty (Pussy) Animation Unlocked!,
sexanimationunlock7,美月的动画已解锁！,Megumi’s Animation Unlocked!,
sexanimationunlock8,増夫 x 罗苏桑德拉 动画已解锁！,Masuo X Rosuthundra Animation Unlocked!,
sexanimationunlock9,特别治疗动画已解锁！,Special Treatment Animation Unlocked!,
sexanimationunlock10,月子 x 増夫 动画已解锁！,Tsukiko X Masuo Animation Unlocked!,
sexanimationunlock11,雪莉大学动画已解锁！,Yui College Animation Unlocked!,
sexanimationunlock12,増夫 x 梓 & 一 x 霞 动画已解锁！,Masuo X Junsa Animation Unlocked!,
sexanimationunlock13,霞 三人行动画已解锁！,Kasumi Threesome Animation Unlocked!,
sexanimationunlock14,増夫 x 珠子 动画已解锁！,Masuo X Juko Animation Unlocked!,
sexanimationunlock15,増夫 x 拓 动画已解锁！,Masuo X Tatsuka Animation Unlocked!,
sexanimationunlock16,香 x 巧可 动画已解锁！,Kunio X Choco Animation Unlocked!,
sexanimationunlock17,群P动画已解锁！,Sex Orgy Animation Unlocked!,
sexanimationunlock18,朋 x 莲 动画已解锁！,Tomori X Toshio Animation Unlocked!,
sexanimationunlock19,瑞希 x 一 动画已解锁,Anko X Hajime Animation Unlocked!,
sexanimationunlock20,朋的大学动画已解锁！,Tomo’s College Animation Unlocked!,
sexanimationunlock21,博美 x 増夫 动画已解锁！,Hinata X Masuo Animation Unlocked!,@NEW
sexanimationunlock22,朋 助手1动画已解锁,Tomori Assistant 1 Animation Unlocked,@NEW
sexanimationunlock23,朋 助手2动画已解锁,Tomori Assistant 2 Animation Unlocked,@NEW
sexanimationunlock24,朋 助手3动画已解锁,Tomori Assistant 3 Animation Unlocked,@NEW
sexanimationunlock25,朋 助手4动画已解锁,Tomori Assistant 4 Animation Unlocked,@NEW
sexanimationunlock26,南希 x 増夫 动画已解锁！,Nanoka X Masuo Animations Unlocked!,@NEW
sexanimationunlock27,纯纱 x 増夫 动画已解锁！,Junsa X Masuo Animation Unlocked!,@NEW
sexanimationunlock28,,,
sexanimationunlock29,,,
sexanimationunlock30,,,
sexanimationunlock31,,,
sexanimationunlock32,,,
sexanimationunlock33,,,
sexanimationunlock34,,,
sexanimationunlock35,,,
sexanimationunlock36,,,
sexanimationunlock37,,,
sexanimationunlock38,,,
sexanimationunlock39,,,
masontomo1,拜托，我觉得不会有人发现我们的秘密的。我在你大学等你。来4-1班。,You already fuck my ass what more favor do you want? Just come to 4-1 so I can keep the promise I made to Mitsuri.,
masontomo2,我姐姐在城里。她可以让我和露丝单独出去，但以你的名声，她知道做爱是免不了的。,"Hey, you are at class 4-1 right? I need a little favor.",
naoreporttitle,性爱报告卡,Sex Report Card,
namedonate,捐款,Donate Money,
harleencosin,亲爱的博美：你好吗？自从上次见面已经好几个月了。我在美国待腻了，打算去日本。先别告诉増夫。想给他个惊喜。,"Dear Hinata,                                                                              I’m coming to your country to have sex with Masuo again. Don’t tell him I’m coming. I wanna surprise him.",
naoreport11,哈里·肯尼迪,Hiroshi Kuno,
naoreport12,小穴 x 122 屁股 x 0 口 x 399 胸 x 82,Pussy x 182                                     Ass x 0                  Mouth x 399                                    Boobs x 82,
naoreport13,他说喜欢看我脸上沾满精液的样子，所以一直操我的嘴。群P时他是我的炮友，纯纱归増夫。,He loves to fuck my face. He is my usual sex partner as his friend is busy pounding Junsa.,
naoreport21,増夫·雷文,Masuo Karasuyama,
naoreport22,小穴 x 81 屁股 x 169 口 x 24 胸 x 12,Pussy x 81                                     Ass x 169                   Mouth x 24                                    Boobs x 12,
naoreport23,他更喜欢操我的屁股，不知为何我每一秒都很享受。我嫉妒纯纱，她已经和他做了3年了。,I’m jealous of Junsa having sex with him for past 3 years. I tried giving him hints but he acted dumb all those times.,
collectririkey,305公寓钥匙已收集。,Apartment 305 key collected.,
collectghostlamp,特殊鬼灯已收集！,Special Ghost Lamp collected!,
ririnote,无论谁看到这条消息请帮帮我。和我上床的这些家伙是我追查的罪犯。那些混蛋从我这里拿走了一个U盘，里面有一张非常重要的照片需要发布。它一定藏在城市的某个街道上，可能在巷子里什么的。如果你找到了带给我。另外在我餐桌旁放一面照阴镜。我的邻居告诉我用它可以暂时捕获任何人。,Hey can you grab my pendrive that will spawn in city level and bring me a mirror? I’m tired of having sex with these guys and want to hand them over to police.,
drivephoto01,我根本不认识这女孩，但她非要我赔她的奶油面包。我试着给她之前买的甜面包，她说只要她的奶油面包。我已经上大学要迟到了，这女孩不让我走，所以我灵机一动开始在巷子里操她。她不停问我在干什么，但我不管她只顾操她的小穴。完事后我把精液浇在面包上塞进她嘴里就去上学了。,"Wow girls in this city are so naive. I told her I'm the new P.E. teacher at Sunflower city and I test endurance with sex and she just let me fuck her. I hope she doesn't fine out about my lie. Until then, I'm gonna make her my personal cumdumpster.",
drivephoto02,葵让我和她做爱好让她画下来。都一个小时了她一页都没画。我觉得这只是和我做爱的借口，但我没意见。她很可爱，不过我希望她更像露丝一些。,I've fallen in love with this chick. I couldn't believe it when she said I could fuck her. She is perfect for me. I will marry her when I'm ready. Until then I will try to see how many chicks I can fuck.,
drivephoto03,我想和美琴做爱但她睡得很沉。我没叫醒她直接脱光了她的衣服。那晚我特别调皮，在她背上写满了下流话。可能动作太大了她中途醒了。她叫我快点做完去睡觉。把她的背当写字板用她肯定会生气的。,Whenever I don't have money to buy food I come to Mrs. Yamada. She makes food for me if I promise to fuck her. I told her what other neighbours think of her but there were so many things to remember so I just write it down on her back as I remember them.,
drivephoto04,我在男更衣室和提米在一起。他穿着姐姐的内裤。我随口说如果他是女孩我就操他的屁股。听到这话他问我愿不愿意，然后趴在储物柜上把屁股翘给我。不知为何我被吸引了，我告诉他这是第一次也是最后一次操他说完就开始操他的屁股。我发誓如果他穿上女装所有人都会以为他真是个女孩。希望提米保守秘密。,I knew my friend Tatsumi is actually a girl. The two of us were in boy's locker room alone. When she was checking out her locker I walked behind her and shoved my cock in her tight ass. She asked me to stop it telling me she is not a girl. I said a hole is a hole for me and kept railing her. Since that day it became our ritual to have sex after our sports class.,
drivephoto05,提米约我去澡堂。我告诉他别指望我们之间会发生什么。他像女孩一样用毛巾遮着胸口。不知为何看着他我硬了。我取笑他那样拿毛巾，说他不用在我面前害羞，试图拉开他的毛巾。他挣扎着要遮住胸口，因为地面湿滑我们摔倒了。我的鸡巴不知怎么插进了他体内。我告诉他这招让我再操他一次不错，但话没说完低头一看，震惊地发现不是在屁股里。那是他的小穴。所以提米其实是女孩。我惊慌地想拔出来，她叫我直接操她。原来提米一直是个女孩，她叫拓。,"I invited Tatsumi to a bathhouse wanting to fuck her there. When we were going there I pretended to lost my balance and fell on the floor bringing her with me. I shoved my cock inside her pussy saying it was an accident and pretended that I'm trying to pull it out but I'm not able as my feet are slipping. I did that until I gave her a hot creampie when she admitted she is a girl and told me her real name, Tatsuka.",
drivephoto06,不知道为什么，我的新助手月子每次一起工作都要我操她。不知怎的做完爱后她的工作质量提高了，跟我的不相上下。我觉得做爱能提升她的表现。好吧我自己什么工作都没做完，因为忙着操她，但她是最好的助手了。,I gave my new assistant a list of work do to and added sex with me as a joke. When she asked me why she has to have sex with me and I told her so she could draw better sex animations. This excuse was able to convince her and I've been fucking her like crazy even if we are not working.,
drivephoto07,我想操纯纱夫人的小穴但她不愿意就走了。我气她丢下我就断了联系。一天我正要回家，一个裸女朝我走来。是纯纱夫人。我无视她想开门出去，她紧紧抱住我说是来惩罚坏男孩的。说着就引着我的鸡巴进了她的小穴。难以置信。纯纱夫人居然让我操她甜蜜的小穴。每一下抽插都融化了我心中的怒火。之后她为那天没和我做爱道歉，答应以后想操就操。,I love the extra lectures Mrs. Sakurai have for me. In tonight's class she dressed as a fox. I was gonna pull the tail out her ass to fuck her when she told me that's not where my cock is going tonight. I can't believe it. She is letting me fuck her pussy for the first time. I must say her pussy is the best one I've had so far.,
drivephoto08,博美好寂寞，她丈夫走了之后。作为好邻居，我有责任帮她排解寂寞。现在我想什么时候操她就什么时候操她，不用担心被抓到。,"Hinata's questline will have multiple routes to it. Depending on the choice you make she will get married to you, stay with your for sex or leave with her husband. This image is an outcome of when she stays with you for sex.",
drivephoto09,露丝疯了。她想让我在姐姐就在旁边的时候操她。我同意了但让她用话题分散姐姐的注意力。全程我都在祈祷姐姐别往这边看。不知道她看到我和露丝做爱会怎样。万一戒指影响了她怎么办？我不想让姐姐对我发情。,"I wanted to fuck Reiko real bad but sis was around. One night while they were watching a show I asked sis to wear headphones while watching it. When she put them on, I ask Reiko to come behind the couch and began ramming her. She kept telling me to stop as sis will see us when sis chimed in saying she is not interested in watching her brother banging her bestfriend. Well it turns out our relationship is not secret at all. The whole world knows about it.",
drivephoto10,在猎鬼任务中认识了这个女孩。她把我当跑腿的使唤。知道我是露丝的男朋友后态度大变。怕老板因此处分她，她说只要我不告诉别人什么都愿意做。因为她让我当跑腿，我决定让她当我的跑腿，尽情操了她的屁股。她是个努力的女孩。我会让露丝给她应得的升职。,Met this girl during a ghost expedition. She was treating me like an errand boy but as soon as she find out I'm Reiko' boyfriend she began apologizing profusely. She wasn't getting promotion as her boss didn't like her so she offered me her ass hoping I would tell Reiko to promote her. I told her only once will not be enough and it's been over a month and I'm still fucking her every night.,
drivephoto11,我丈夫开始在平冢病院工作。一天晚上他带了他老板回家。我丈夫邀请他吃晚饭。整个晚上他老板都在找机会摸我屁股。我告诉了丈夫，但他说不想得罪老板。晚上我在等丈夫上床，结果他老板赤裸裸地进了我们的房间。他说塞斯想升职，如果我同意和他上床就能升。我拒绝后，塞斯来求我让他老板那晚操我。我别无选择，只能让他老板操我，而他出去和朋友玩了。,"My husband husband was bringing a colleague home from work. I was hoping it would be a handsome man but to my disappointment it was his ugly boss. During dinner that bastard touched my butt so many times. I told my husband to get him the fuck out of our home but instead of listening to me, he begged me to let that ugly bastard ride me. In return he will get a promotion and he will ask a few of his college friend to fuck me relentlessly in a hotel room. I was disgusted that his smelly cock was inside my pussy but the thought getting fucked by college boy later kept me going.",
drivephoto12,我丈夫邀请我参加他的办公室派对。一进房间才发现我是今晚的特别节目。丈夫一离开房间，其中一个人就扑向我，在我的阴道里注射了什么东西。之后他们随心所欲地轮流操我。丈夫把我当成了他团队实验的测试对象。从那天起，这个男人经常趁塞斯不在时来我家和我做爱。他会让我穿情趣服装来操我。我可能怀了他的孩子。,My husband is a fucking liar. He promised me there will be young throbbing cocks for me in the hotel room but it all were his old stupid friends. They fucked me as they please while I was crying thinking about the cocks I could have had. This one bastard in particular often come to our home to fuck me when Seiya is not home. I think he has knocked me up with his seed. This is father of my daughter Rose and Anko.,
drivephoto13,在平冢病院工作期间，我被迫每晚参加他们安排的群P。有一次群P中我看到塞斯带了一个人进来。是他的前女友露丝。他说把我丢给他朋友后就去找露丝玩了。他不在乎谁操我，即使我是他的妻子。我把脸埋下去哭泣，丈夫根本不爱我。孩子们也鄙视我，我想离开他们所有人更好。,"While working at Hirakawa asylum, I used to partake in orgeis as there are so many young handsome doctors are there in the asylum. But for some reason only old ones would show interest in me. One night my husband walked in with his girlfriend for sex and told me he is the reason all young doctors avoid me like a plague. I can't fucking believe it. That bastard having all the fun he wants and he won't let me have some for myself. I'm gonna divorce his ass now.",
drivephoto14,听说有个男孩搬来和葵一起住。想着这可能是丈夫把他带坏之前我交到朋友的唯一机会，我做了晚饭去自我介绍。路上不小心弄伤了自己，幸好饭菜没事。他开门时我觉得在哪见过他。递上做好的饭菜后他请我进去处理伤口。我知道葵不喜欢我在她身边就婉拒回家了。他叫増夫。不知道为什么这个名字有点耳熟。,"I heard a boy moving in with Aoi. Finally a young college boy I can have for myself. I laced food with viagra and went to their place to introduced myself. When he opened the door I was delighted to see he is a handsome hunk and the bulge on his shorts. I know he has perfect size cock for me. I invited him to come to my place and eat the food but that bitch Aoi just pulled him inside and shut the door. Oh, now she is gonna have the pounding I was suppose to get.",
